VRN,EntryDate,EntryTime,ExitDate,ExitTime,Balance,InCarpark
AE67HWK,2023-11-22,12:06:19,2023-11-22,15:06:21,3.6,False
KG68JQX,2023-11-22,11:40:53,2023-11-22,21:44:28,12.0,False
PU53ENK,2023-11-22,07:36:49,2023-11-22,14:48:34,8.4,False
GK13QAG,2023-11-22,13:59:53,2023-11-22,20:03:58,7.2,False
EP66EAA,2023-11-22,09:34:10,2023-11-22,09:48:31,0.3,False
ON23XNW,2023-11-22,15:54:10,2023-11-22,20:05:19,4.8,False
NN61NZU,2023-11-22,12:31:08,2023-11-22,18:31:37,7.2,False
EE20WQH,2023-11-22,18:16:26,2023-11-22,20:29:38,2.4,False
HJ04YHC,2023-11-22,06:28:35,2023-11-22,19:48:49,15.9,False
DS67TWE,2023-11-22,12:06:25,2023-11-22,16:44:45,5.4,False
VE02YAM,2023-11-22,08:55:49,2023-11-22,17:39:20,10.2,False
SF71XKY,2023-11-23,10:02:06,NULL,NULL,9.3,True
FA21LJF,2023-11-23,07:07:07,2023-11-23,12:08:55,6.0,False
OU04HIW,2023-11-23,08:30:33,NULL,NULL,11.1,True
CL52FCU,2023-11-23,06:18:54,2023-11-23,16:43:05,12.3,False
KC64MYG,2023-11-23,10:46:12,NULL,NULL,8.4,True
YT53ZRS,2023-11-23,09:36:31,2023-11-23,16:13:16,7.8,False
EK58GRX,2023-11-23,13:32:01,2023-11-23,14:27:08,0.9,False
HS01YNE,2023-11-23,09:57:27,2023-11-23,14:05:06,4.8,False
PJ19QUA,2023-11-23,06:13:07,2023-11-23,10:10:21,4.5,False
OU04HIW,2023-11-23,14:00:54,NULL,NULL,4.5,True
OF67DAJ,2023-11-23,15:06:04,2023-11-23,17:15:45,2.4,False
AY55PGB,2023-11-23,07:33:09,2023-11-23,07:38:34,0.3,False
FM23FBE,2023-11-23,10:34:58,2023-11-23,16:44:06,7.2,False
HV01HNM,2023-11-23,21:06:00,NULL,NULL,24.6,True
VW73VWE,2023-11-23,06:49:37,2023-11-23,17:20:50,12.6,False
YH69LVA,2023-11-23,11:34:49,NULL,NULL,7.2,True
YT14REW,2023-11-23,07:56:20,2023-11-23,16:51:48,10.5,False
BR14HMS,2023-11-23,07:50:01,2023-11-23,16:55:11,10.8,False
YT20LUN,2023-11-23,06:39:57,2023-11-23,15:03:47,9.9,False
AG73IRJ,2023-11-23,05:46:09,2023-11-23,11:18:19,6.6,False
KP08HUR,2023-11-23,08:57:08,NULL,NULL,10.5,True
GE04UXZ,2023-11-23,14:08:31,2023-11-23,16:08:26,2.1,False
FB55ERU,2023-11-23,12:27:35,NULL,NULL,6.3,True
LY56ZHG,2023-11-23,11:20:06,2023-11-23,12:57:57,1.8,False
DE12UOF,2023-11-23,10:03:18,2023-11-23,10:23:56,0.3,False
YA16VRW,2023-11-23,17:27:13,NULL,NULL,0.3,True
RX61YFJ,2023-11-23,16:19:13,NULL,NULL,1.5,True
DE12UOF,2023-11-23,07:50:22,2023-11-23,14:06:45,7.5,False
NR13VHD,2023-11-23,07:32:12,2023-11-23,12:10:35,5.4,False
VY17KUK,2023-11-23,18:20:20,NULL,NULL,27.9,True
KO13AWH,2023-11-23,10:12:23,2023-11-23,10:24:25,0.3,False
FE08WQD,2023-11-23,12:35:29,2023-11-23,15:38:32,3.6,False
FD04VLD,2023-11-23,07:40:04,2023-11-23,10:28:56,3.3,False
KA20RJF,2023-11-23,12:52:11,NULL,NULL,5.7,True
CS05DMC,2023-11-23,06:12:45,2023-11-23,14:58:52,10.5,False
KJ51FRY,2023-11-23,16:30:52,2023-11-23,17:24:26,0.9,False
YJ71KEE,2023-11-23,05:53:20,2023-11-23,06:25:29,0.6,False
OM10EIW,2023-11-23,18:36:11,NULL,NULL,27.6,True
GC73SZW,2023-11-23,09:35:20,2023-11-23,14:59:26,6.3,False
DB14NVK,2023-11-23,06:27:48,NULL,NULL,13.5,True
CR59HXR,2023-11-23,20:02:04,NULL,NULL,26.1,True
CL59PQT,2023-11-23,13:08:33,2023-11-23,13:33:29,0.3,False
KL53CAG,2023-11-23,14:47:56,NULL,NULL,3.6,True
GY72ZWT,2023-11-23,20:53:42,NULL,NULL,24.9,True
DX07OKY,2023-11-23,10:43:23,2023-11-23,10:46:48,0.3,False
FH66ECA,2023-11-23,10:48:16,2023-11-23,13:44:23,3.3,False
AH14ZAB,2023-11-23,13:23:20,2023-11-23,17:30:20,4.8,False
RU69NJY,2023-11-23,09:09:56,2023-11-23,13:59:52,5.7,False
MR61FXJ,2023-11-23,11:47:50,2023-11-23,13:19:35,1.8,False
